2023-05-01,"PostgreSQL",617.904
2023-06-01,"PostgreSQL",612.82
2023-07-01,"PostgreSQL",617.828
2023-08-01,"PostgreSQL",620.377
2012-11-01,"MongoDB",101.77
2012-12-01,"MongoDB",103.774
2013-01-01,"MongoDB",96.126
2013-02-01,"MongoDB",116.136
2013-03-01,"MongoDB",124.225
2013-04-01,"MongoDB",129.748
2013-05-01,"MongoDB",134.948
2013-06-01,"MongoDB",137.492
2013-07-01,"MongoDB",140.462
2013-08-01,"MongoDB",155.992
2013-09-01,"MongoDB",152.188
2013-10-01,"MongoDB",149.477
2013-11-01,"MongoDB",161.872
2013-12-01,"MongoDB",183.068
2014-01-01,"MongoDB",178.231
2014-02-01,"MongoDB",195.175
2014-03-01,"MongoDB",199.986
2014-04-01,"MongoDB",214.341
2014-05-01,"MongoDB",224.621
2014-06-01,"MongoDB",231.443
2014-07-01,"MongoDB",238.775
2014-08-01,"MongoDB",237.355
2014-09-01,"MongoDB",240.983
2014-10-01,"MongoDB",240.407
2014-11-01,"MongoDB",244.734
2014-12-01,"MongoDB",246.518
2015-01-01,"MongoDB",250.897
2015-02-01,"MongoDB",267.244
2015-03-01,"MongoDB",275.013
2015-04-01,"MongoDB",278.595
2015-05-01,"MongoDB",277.324
2015-06-01,"MongoDB",279.051
2015-07-01,"MongoDB",287.395
2015-08-01,"MongoDB",294.654
2015-09-01,"MongoDB",300.566
2015-10-01,"MongoDB",293.267
2015-11-01,"MongoDB",304.607
2015-12-01,"MongoDB",301.391
2016-01-01,"MongoDB",306.029
2016-02-01,"MongoDB",305.599
2016-03-01,"MongoDB",305.331
2016-04-01,"MongoDB",312.443
2016-05-01,"MongoDB",320.222
2016-06-01,"MongoDB",314.622
2016-07-01,"MongoDB",315.002
2016-08-01,"MongoDB",318.489
2016-09-01,"MongoDB",315.997
2016-10-01,"MongoDB",318.802
2016-11-01,"MongoDB",325.477
2016-12-01,"MongoDB",328.684
2017-01-01,"MongoDB",331.904
2017-02-01,"MongoDB",335.5
2017-03-01,"MongoDB",326.933
2017-04-01,"MongoDB",325.425
2017-05-01,"MongoDB",331.582
2017-06-01,"MongoDB",335.001
2017-07-01,"MongoDB",332.767
2017-08-01,"MongoDB",330.496
2017-09-01,"MongoDB",332.735
2017-10-01,"MongoDB",329.401
2017-11-01,"MongoDB",330.475
2017-12-01,"MongoDB",330.77
2018-01-01,"MongoDB",330.949
2018-02-01,"MongoDB",336.424
2018-03-01,"MongoDB",340.522
2018-04-01,"MongoDB",341.41
2018-05-01,"MongoDB",342.113
2018-06-01,"MongoDB",343.788
2018-07-01,"MongoDB",350.325
2018-08-01,"MongoDB",350.98
2018-09-01,"MongoDB",358.793
2018-10-01,"MongoDB",363.186
2018-11-01,"MongoDB",369.482
2018-12-01,"MongoDB",378.62
2019-01-01,"MongoDB",387.185
2019-02-01,"MongoDB",395.094
2019-03-01,"MongoDB",401.338
2019-04-01,"MongoDB",401.975
2019-05-01,"MongoDB",408.071
2019-06-01,"MongoDB",403.903
2019-07-01,"MongoDB",409.928
2019-08-01,"MongoDB",404.565
2019-09-01,"MongoDB",410.06
2019-10-01,"MongoDB",412.089
2019-11-01,"MongoDB",413.183
2019-12-01,"MongoDB",421.121
2020-01-01,"MongoDB",426.966
2020-02-01,"MongoDB",433.332
2020-03-01,"MongoDB",437.608
2020-04-01,"MongoDB",438.426
2020-05-01,"MongoDB",438.994
2020-06-01,"MongoDB",437.077
2020-07-01,"MongoDB",443.479
2020-08-01,"MongoDB",443.56
2020-09-01,"MongoDB",446.481
2020-10-01,"MongoDB",448.021
2020-11-01,"MongoDB",453.828
2020-12-01,"MongoDB",457.728
2021-01-01,"MongoDB",457.223
2021-02-01,"MongoDB",458.948
2021-03-01,"MongoDB",462.387
2021-04-01,"MongoDB",469.97
2021-05-01,"MongoDB",481.013
2021-06-01,"MongoDB",488.216
2021-07-01,"MongoDB",496.162
2021-08-01,"MongoDB",496.542
2021-09-01,"MongoDB",496.502
2021-10-01,"MongoDB",493.554
2021-11-01,"MongoDB",487.347
2021-12-01,"MongoDB",484.674
2022-01-01,"MongoDB",488.567
2022-02-01,"MongoDB",488.642
2022-03-01,"MongoDB",485.658
